#{"t_start": 1776775575.957281, "env_id": "None"}
r,l,t,is_success,dist_error,q_diff_closest,q_diff_active,curriculum_d,max_step_size
146.301688,7,41.05174,True,0.01963583566248417,2.2651309967041016,2.978722333908081,1.0,1000
154.047089,4,41.147801,True,0.017427746206521988,1.7029449939727783,3.1098783016204834,1.0,1000
134.522492,12,41.32695,True,0.014376558363437653,2.8498458862304688,3.120053768157959,1.0,1000
165.753046,6,41.446278,True,0.015191910788416862,1.261913776397705,1.261913776397705,1.0,1000
148.846506,14,41.643812,True,0.011567654088139534,1.8952168226242065,1.966989517211914,1.0,1000
140.946553,15,41.849604,True,0.018849974498152733,2.678779125213623,2.6983766555786133,1.0,1000
138.127542,11,42.013858,True,0.01596881076693535,2.113534450531006,2.8145062923431396,1.0,1000
-92.625445,1000,54.409334,False,0.3098715841770172,1.6618791818618774,1.6618791818618774,1.0,1000
150.634167,7,54.531687,True,0.012084086425602436,1.7545397281646729,1.7545397281646729,1.0,1000
160.478829,6,54.647905,True,0.014160463586449623,1.6029081344604492,2.0270204544067383,1.0,1000
159.013324,10,54.801559,True,0.016788506880402565,2.104527473449707,2.104527473449707,1.0,1000
143.596664,13,54.988494,True,0.007026238366961479,1.8995475769042969,2.099203109741211,1.0,1000
160.572112,2,55.060062,True,0.012667816132307053,0.9078072905540466,0.9078072905540466,1.0,1000
163.841696,8,55.196204,True,0.009564749896526337,2.0648105144500732,2.4379873275756836,1.0,1000
145.627848,17,55.432544,True,0.019434185698628426,3.1204097270965576,3.1288912296295166,1.0,1000
150.863264,10,55.587822,True,0.01828473061323166,2.9254212379455566,3.0855813026428223,1.0,1000
180.249852,6,55.704452,True,0.014691127464175224,1.2611265182495117,1.2611265182495117,1.0,1000
178.02248,6,55.819386,True,0.013475035317242146,2.0638341903686523,2.4040729999542236,1.0,1000
159.784018,8,55.961648,True,0.011029512621462345,2.3105480670928955,2.3105480670928955,1.0,1000
169.676866,8,56.093079,True,0.012277238070964813,1.9446219205856323,2.323697090148926,1.0,1000
117.038618,631,64.026241,True,0.012930355966091156,2.668823003768921,2.668823003768921,1.0,1000
182.872445,8,64.166939,True,0.017867743968963623,1.9040942192077637,2.2266898155212402,1.0,1000
181.725585,5,64.26844,True,0.01040919590741396,0.9605020880699158,1.1784883737564087,1.0,1000
164.336222,3,64.35036,True,0.00954078696668148,1.0234917402267456,1.0234917402267456,1.0,1000
129.911114,27,64.68964,True,0.01886111870408058,2.620408296585083,2.9292385578155518,1.0,1000
146.16769,12,64.866171,True,0.019488004967570305,2.725869655609131,2.967808723449707,1.0,1000
158.155749,8,64.995039,True,0.01032803300768137,1.410553216934204,1.410553216934204,1.0,1000
167.511039,3,65.072725,True,0.00868570152670145,0.6811527609825134,2.521055221557617,1.0,1000
158.540943,3,65.150492,True,0.010916144587099552,1.5482326745986938,2.578237771987915,1.0,1000
160.576851,7,65.28014,True,0.013403726741671562,1.5841351747512817,1.5841351747512817,1.0,1000
162.924706,5,65.37949,True,0.014191782101988792,1.816246509552002,2.2453153133392334,1.0,1000
165.206648,3,65.459293,True,0.01887892745435238,0.9882541298866272,0.9882541298866272,1.0,1000
163.366819,5,65.558008,True,0.004818799439817667,1.492110252380371,1.492110252380371,1.0,1000
175.378954,6,65.674869,True,0.014463169500231743,1.3407533168792725,1.3407533168792725,1.0,1000
159.283207,3,65.755397,True,0.01617361046373844,1.3597699403762817,1.3597699403762817,1.0,1000
168.033968,12,65.926428,True,0.018434222787618637,2.2172465324401855,3.0452024936676025,1.0,1000
164.288546,2,65.994136,True,0.018931951373815536,1.1699473857879639,1.6863141059875488,1.0,1000
-76.90827,1000,77.799553,False,0.09349653124809265,1.956510305404663,1.956510305404663,1.0,1000
144.602936,14,77.991536,True,0.01321991067379713,2.1135263442993164,2.9892358779907227,1.0,1000
182.486921,20,78.255418,True,0.01257766131311655,2.035184860229492,2.035184860229492,1.0,1000
153.876641,10,78.414685,True,0.011125053279101849,2.2320661544799805,2.433166265487671,1.0,1000
153.280137,10,78.584254,True,0.013727566227316856,1.7896126508712769,1.7896126508712769,1.0,1000
-54.621599,1000,90.680554,False,0.034180816262960434,2.1660678386688232,2.4217143058776855,1.0,1000
164.999447,4,90.772858,True,0.016930032521486282,1.3735450506210327,1.3735450506210327,1.0,1000
166.57969,9,90.915479,True,0.012050687335431576,1.791373610496521,1.834213376045227,1.0,1000
173.372462,9,91.06432,True,0.012430666014552116,2.1287624835968018,2.2422831058502197,1.0,1000
158.266388,10,91.21822,True,0.01893727481365204,1.5764050483703613,2.1728551387786865,1.0,1000
164.687667,12,91.397111,True,0.0169871523976326,2.314141273498535,2.721662998199463,1.0,1000
181.841538,7,91.52338,True,0.007941799238324165,2.101050615310669,2.101050615310669,1.0,1000
160.535518,45,92.037497,True,0.014428786002099514,2.2962539196014404,2.5195202827453613,1.0,1000
140.684123,16,92.264687,True,0.013119091279804707,3.092310667037964,3.1329338550567627,1.0,1000
155.795447,2,92.332761,True,0.018724948167800903,1.3510472774505615,1.3510472774505615,1.0,1000
150.946561,12,92.520323,True,0.01937323622405529,2.539367198944092,2.8195157051086426,1.0,1000
161.022017,12,92.699697,True,0.006077311933040619,2.2989799976348877,2.2989799976348877,1.0,1000
174.617507,3,92.777838,True,0.016651330515742302,0.6529679894447327,1.9125580787658691,1.0,1000
162.559774,28,93.117518,True,0.014397450722754002,2.1628262996673584,2.355694532394409,1.0,1000
161.450057,3,93.195979,True,0.018514178693294525,1.5381524562835693,2.201939344406128,1.0,1000
148.665837,8,93.331803,True,0.01873772405087948,2.2728993892669678,2.6657323837280273,1.0,1000
147.485784,26,93.65995,True,0.004615488927811384,2.193584680557251,2.6419787406921387,1.0,1000
156.783562,89,94.907527,True,0.01719284988939762,2.40437912940979,2.40437912940979,1.0,1000
154.986798,10,95.091853,True,0.009717607870697975,2.762247323989868,2.762247323989868,1.0,1000
170.42667,3,95.200293,True,0.012338419444859028,1.2156519889831543,1.2156519889831543,1.0,1000
166.686996,3,95.29115,True,0.018607009202241898,1.4363704919815063,1.4363704919815063,1.0,1000
152.419792,13,95.499428,True,0.010217449627816677,2.040557384490967,2.175055742263794,1.0,1000
178.097971,9,95.810087,True,0.01154282782226801,2.3765459060668945,2.562871217727661,1.0,1000
155.304959,11,96.033546,True,0.012497267685830593,2.063586950302124,2.5564470291137695,1.0,1000
157.310538,3,96.140149,True,0.010053599253296852,1.06976318359375,1.06976318359375,1.0,1000
158.605693,5,96.339481,True,0.016094164922833443,1.7222480773925781,1.7222480773925781,1.0,1000
177.062135,5,96.461689,True,0.011391730047762394,2.303121328353882,2.599525213241577,1.0,1000
156.748773,2,96.666434,True,0.019067799672484398,0.7768027186393738,3.0740807056427,1.0,1000
148.043449,9,96.853467,True,0.0038867511320859194,2.0760068893432617,2.0760068893432617,1.0,1000
155.623669,14,97.303329,True,0.01123740989714861,2.8734757900238037,3.031174421310425,1.0,1000
134.30851,438,103.640231,True,0.019890418276190758,2.711946964263916,2.8929693698883057,1.0,1000
156.39148,2,103.718254,True,0.01800900511443615,0.685951292514801,0.685951292514801,1.0,1000
157.9296,3,103.806849,True,0.01260242611169815,1.525277018547058,1.525277018547058,1.0,1000
158.608127,2,103.879181,True,0.0077024721540510654,1.9096800088882446,2.428339719772339,1.0,1000
154.420339,25,104.239876,True,0.012605126015841961,2.1981801986694336,2.1981801986694336,1.0,1000
164.404666,12,104.441739,True,0.005647620186209679,2.555954933166504,2.555954933166504,1.0,1000
163.954835,4,104.543722,True,0.0043776994571089745,1.7298133373260498,1.7298133373260498,1.0,1000
152.059178,15,104.778889,True,0.015757201239466667,1.5651789903640747,1.6865270137786865,1.0,1000
160.882881,14,104.988288,True,0.01042503584176302,2.6592202186584473,2.9288086891174316,1.0,1000
163.829962,2,105.068879,True,0.018898827955126762,0.9238717555999756,0.9238717555999756,1.0,1000
168.772489,11,105.258456,True,0.01371045596897602,2.0294127464294434,2.406174898147583,1.0,1000
163.623564,3,105.348719,True,0.01637543924152851,0.9847548007965088,0.9847548007965088,1.0,1000
162.930304,3,105.437494,True,0.013019499368965626,1.1573922634124756,1.1573922634124756,1.0,1000
140.570193,12,105.641143,True,0.019069965928792953,1.8229765892028809,1.8229765892028809,1.0,1000
153.557123,6,105.777333,True,0.019684411585330963,1.4858189821243286,2.7938032150268555,1.0,1000
163.517362,4,105.876219,True,0.008804086595773697,1.3816545009613037,1.3816545009613037,1.0,1000
149.010908,26,106.273685,True,0.015149243175983429,2.4806857109069824,2.4806857109069824,1.0,1000
149.885458,19,106.562723,True,0.01879148744046688,2.727834701538086,2.816133499145508,1.0,1000
171.193692,4,106.657612,True,0.014194556511938572,1.1923613548278809,1.1923613548278809,1.0,1000
168.563294,3,106.741564,True,0.009413949213922024,0.5284835696220398,2.5173590183258057,1.0,1000
152.540113,7,106.881587,True,0.019462019205093384,3.081434488296509,3.081434488296509,1.0,1000
140.681354,13,107.115168,True,0.011981131508946419,3.010213851928711,3.0935091972351074,1.0,1000
170.444434,4,107.213699,True,0.0186601709574461,0.9565541744232178,1.6055288314819336,1.0,1000
166.099433,69,108.299307,True,0.01721975766122341,2.792895555496216,2.943535327911377,1.0,1000
161.994282,13,108.561763,True,0.01761137694120407,2.4922683238983154,2.9960618019104004,1.0,1000
150.696869,3,108.666502,True,0.01689765229821205,1.6908295154571533,1.6908295154571533,1.0,1000
170.332108,9,108.861191,True,0.012655362486839294,1.3017081022262573,2.2699906826019287,1.0,1000
170.906727,4,108.971109,True,0.0175598356872797,0.11845514923334122,1.8972551822662354,1.0,1000
159.10021,2,109.052567,True,0.01277224998921156,1.2967679500579834,2.7166638374328613,1.0,1000
148.87877,12,109.413824,True,0.014172515831887722,1.8941797018051147,2.761261463165283,1.0,1000
158.26884,2,109.529834,True,0.0036589703522622585,1.2339587211608887,1.2339587211608887,1.0,1000
160.441749,2,109.614231,True,0.011654788628220558,1.3931678533554077,1.8459118604660034,1.0,1000
158.40652,9,109.913761,True,0.014469894580543041,2.0595145225524902,2.4071106910705566,1.0,1000
153.946493,3,110.082257,True,0.017208576202392578,1.414300560951233,1.414300560951233,1.0,1000
153.859919,11,110.53893,True,0.00645939027890563,1.5856612920761108,2.837512254714966,1.0,1000
159.46023,3,110.769311,True,0.01839188113808632,2.2935688495635986,2.2935688495635986,1.0,1000
141.090281,10,111.064433,True,0.004705565050244331,2.5499258041381836,2.5499258041381836,1.0,1000
152.279236,7,111.23804,True,0.013577230274677277,1.6025893688201904,2.743312120437622,1.0,1000
147.120845,9,111.428425,True,0.011316348798573017,2.4279391765594482,2.4279391765594482,1.0,1000
164.188944,12,111.642843,True,0.019948208704590797,2.948801040649414,2.948801040649414,1.0,1000
150.910754,15,112.068825,True,0.01805134490132332,2.0884108543395996,2.0884108543395996,1.0,1000
149.128853,9,112.289097,True,0.011196979321539402,2.2717995643615723,2.5723118782043457,1.0,1000
154.095999,8,112.466964,True,0.007348085753619671,2.5757863521575928,2.904816150665283,1.0,1000
-68.620474,1000,126.680456,False,0.03660513460636139,2.3616671562194824,2.4495723247528076,1.0,1000
159.49273,4,126.786455,True,0.007707171142101288,1.471298336982727,1.471298336982727,1.0,1000
149.808652,11,126.971489,True,0.018234888091683388,2.8934316635131836,2.945030927658081,1.0,1000
175.674334,16,127.214124,True,0.011309823021292686,2.238849401473999,2.238849401473999,1.0,1000
149.9199,1,127.276945,True,0.014159333892166615,0.7348464131355286,3.004979372024536,1.0,1000
155.421763,3,127.365003,True,0.01818258687853813,0.9818712472915649,0.9818712472915649,1.0,1000
149.199361,2,127.442126,True,0.013439119793474674,2.043199062347412,2.0872514247894287,1.0,1000
165.403227,13,127.639456,True,0.019250378012657166,2.403308868408203,2.8941690921783447,1.0,1000
145.427098,17,127.90742,True,0.019729331135749817,2.4151320457458496,2.456618547439575,1.0,1000
152.030799,5,128.021587,True,0.014787191525101662,1.7739074230194092,2.7589592933654785,1.0,1000
165.615276,2,128.097098,True,0.019329430535435677,0.5532998442649841,0.5532998442649841,1.0,1000
161.261702,9,128.268376,True,0.012955496087670326,2.6165528297424316,2.6165528297424316,1.0,1000
157.173801,45,128.909693,True,0.016349442303180695,2.6063387393951416,2.6063387393951416,1.0,1000
175.924102,13,129.274455,True,0.009749752469360828,1.388956904411316,1.388956904411316,1.0,1000
154.68139,3,129.389218,True,0.013651362620294094,1.7232483625411987,2.7042064666748047,1.0,1000
161.317626,10,129.599915,True,0.01365920901298523,2.091688394546509,2.2340376377105713,1.0,1000
161.035414,12,129.824436,True,0.010969837196171284,1.9432969093322754,1.9432969093322754,1.0,1000
157.525499,78,131.331394,True,0.01627800054848194,2.873877763748169,3.018277883529663,1.0,1000
140.84934,8,131.496726,True,0.01813524030148983,2.4338223934173584,2.7988905906677246,1.0,1000
155.788578,8,131.655121,True,0.014833268709480762,1.827823519706726,1.827823519706726,1.0,1000
159.457561,10,132.053027,True,0.01827862672507763,2.0046186447143555,2.0046186447143555,1.0,1000
164.853779,54,133.2667,True,0.01496171671897173,2.5248003005981445,2.5248003005981445,1.0,1000
155.481519,3,133.378117,True,0.006527333054691553,1.2631734609603882,1.2631734609603882,1.0,1000
150.140306,98,135.719777,True,0.014739937148988247,2.7850756645202637,2.7902793884277344,1.0,1000
160.581304,2,135.796468,True,0.019079159945249557,0.8070663809776306,2.8673887252807617,1.0,1000
137.762427,35,136.586591,True,0.007286145817488432,2.9034550189971924,2.965261697769165,1.0,1000
161.574604,4,136.7807,True,0.01563662476837635,2.196059226989746,2.196059226989746,1.0,1000
153.087467,14,137.237284,True,0.01782822795212269,2.5922534465789795,2.994701623916626,1.0,1000
160.358833,103,139.107326,True,0.0189631637185812,2.52034330368042,2.52034330368042,1.0,1000
182.967434,9,139.293253,True,0.011950580403208733,1.3693139553070068,2.0582494735717773,1.0,1000
153.717514,4,139.41978,True,0.010447552427649498,2.127011299133301,2.127011299133301,1.0,1000
155.589643,6,139.550522,True,0.01270246785134077,1.6149146556854248,1.6149146556854248,1.0,1000
144.371913,7,139.74455,True,0.01982237584888935,2.672729253768921,2.672729253768921,1.0,1000
159.177388,212,144.010733,True,0.01495353039354086,2.69315767288208,2.69315767288208,1.0,1000
139.633554,64,144.865729,True,0.01964959129691124,2.610203266143799,2.610203266143799,1.0,1000
153.359461,2,144.938784,True,0.019953528419137,0.9810112118721008,0.9810112118721008,1.0,1000
162.300644,5,145.050018,True,0.013652612455189228,1.6115310192108154,2.501802921295166,1.0,1000
167.424749,10,145.41383,True,0.010834439657628536,2.3747012615203857,2.9802730083465576,1.0,1000
144.622262,13,145.681493,True,0.013611902482807636,2.646928071975708,2.762906074523926,1.0,1000
142.760362,8,145.853165,True,0.016606895253062248,2.058286428451538,2.058286428451538,1.0,1000
105.781106,755,156.465907,True,0.018404943868517876,2.533188581466675,2.7235801219940186,1.0,1000
148.127319,30,156.881864,True,0.019498776644468307,2.9632318019866943,2.9632318019866943,1.0,1000
145.547337,12,157.074915,True,0.017946306616067886,2.0770506858825684,2.3044419288635254,1.0,1000
157.716234,17,157.337881,True,0.018611829727888107,1.8778785467147827,2.284968376159668,1.0,1000
176.509296,7,157.473216,True,0.014766810461878777,2.623485565185547,2.623485565185547,1.0,1000
161.052742,10,157.643196,True,0.018932748585939407,0.8978495001792908,0.8978495001792908,1.0,1000
172.452162,9,157.815654,True,0.016321226954460144,1.6385672092437744,2.521296262741089,1.0,1000
160.854286,9,157.984882,True,0.018339766189455986,2.7487175464630127,2.980299472808838,1.0,1000
165.646611,15,158.208344,True,0.013239754363894463,2.270864963531494,3.1354732513427734,1.0,1000
160.206695,2,158.280391,True,0.012757988646626472,0.8210756182670593,0.8210756182670593,1.0,1000
171.311887,11,158.47155,True,0.014591719023883343,1.7725796699523926,2.29548716545105,1.0,1000
157.202306,10,158.648948,True,0.008238129317760468,1.623738408088684,1.623738408088684,1.0,1000
149.930115,1,158.764023,True,0.00682359654456377,1.3352429866790771,2.4942562580108643,1.0,1000
148.460889,38,159.631436,True,0.01927264779806137,2.843770742416382,2.843770742416382,1.0,1000
172.320758,8,159.814241,True,0.0074282498098909855,1.5257006883621216,1.5257006883621216,1.0,1000
157.762018,3,159.928081,True,0.003091989317908883,1.0560266971588135,2.8233001232147217,1.0,1000
139.79871,104,161.849224,True,0.016105474904179573,2.3697750568389893,3.031332015991211,1.0,1000
172.976789,3,161.990285,True,0.011517618782818317,0.5751117467880249,0.5751117467880249,1.0,1000
159.840614,5,162.23659,True,0.01756341941654682,2.137979745864868,2.494097948074341,1.0,1000
164.175793,4,162.39735,True,0.013514544814825058,1.0957549810409546,2.7855660915374756,1.0,1000
177.896359,6,162.601848,True,0.014508462511003017,1.5769706964492798,2.619626998901367,1.0,1000
146.11743,16,162.972861,True,0.011935349553823471,2.1760165691375732,2.1760165691375732,1.0,1000
177.165597,8,163.259985,True,0.010318395681679249,1.2046866416931152,1.2046866416931152,1.0,1000
155.187371,15,163.66792,True,0.009908217005431652,1.456081748008728,1.456081748008728,1.0,1000
173.258061,27,164.068893,True,0.012796180322766304,2.6200530529022217,2.6463499069213867,1.0,1000
156.976163,9,164.413982,True,0.011920958757400513,1.905931830406189,2.9290666580200195,1.0,1000
138.812922,322,170.490761,True,0.01877329871058464,2.7113146781921387,2.7113146781921387,1.0,1000
143.190167,19,170.784917,True,0.015875104814767838,2.8489532470703125,2.8489532470703125,1.0,1000
150.276302,6,170.912073,True,0.01972675882279873,1.9428737163543701,2.779118776321411,1.0,1000
149.228008,10,171.090001,True,0.01762210950255394,1.7278214693069458,2.2205538749694824,1.0,1000
-73.110999,1000,183.4834,False,0.16686752438545227,2.36525559425354,2.384218215942383,1.0,1000
157.262341,15,183.720598,True,0.012396966107189655,1.6618255376815796,1.6618255376815796,1.0,1000
147.098589,15,183.947296,True,0.018373284488916397,2.7486557960510254,2.9558145999908447,1.0,1000
160.866351,17,184.198803,True,0.0177212655544281,2.6707139015197754,3.0612823963165283,1.0,1000
142.799205,36,184.706466,True,0.016760941594839096,2.753024101257324,2.753024101257324,1.0,1000
153.216906,17,185.001724,True,0.01884102076292038,2.672576427459717,2.672576427459717,1.0,1000
142.022109,11,185.194077,True,0.01080604549497366,2.2957215309143066,2.3845114707946777,1.0,1000
100.742714,689,194.301777,True,0.019301721826195717,2.7547972202301025,2.7547972202301025,1.0,1000
153.208355,16,194.548162,True,0.012096008285880089,2.7774741649627686,2.7774741649627686,1.0,1000
152.177077,2,194.625068,True,0.0102257514372468,0.9170112013816833,0.9170112013816833,1.0,1000
167.23498,11,194.792157,True,0.005934532266110182,1.7239795923233032,1.7239795923233032,1.0,1000
160.114222,19,195.065145,True,0.01317273173481226,1.8445279598236084,1.8445279598236084,1.0,1000
147.283664,7,195.208178,True,0.018148019909858704,2.1570959091186523,2.8933587074279785,1.0,1000
138.86682,16,195.455917,True,0.013555766083300114,2.4648115634918213,2.4648115634918213,1.0,1000
160.656327,3,195.542715,True,0.017641237005591393,0.6360430717468262,0.6360430717468262,1.0,1000
169.403323,7,195.687564,True,0.015790099278092384,0.9238512516021729,0.9238512516021729,1.0,1000
165.237798,15,195.934597,True,0.016028081998229027,1.8143460750579834,2.439863681793213,1.0,1000
174.231655,4,196.039251,True,0.015041904523968697,1.1140241622924805,2.037733554840088,1.0,1000
143.381279,27,196.45483,True,0.018522977828979492,2.2635183334350586,2.2635183334350586,1.0,1000
156.611212,14,196.70595,True,0.017813049256801605,3.071699619293213,3.071699619293213,1.0,1000
154.169799,11,197.089335,True,0.019701804965734482,3.0185787677764893,3.0185787677764893,1.0,1000
141.165906,68,198.599878,True,0.017768876627087593,2.4292244911193848,2.4292244911193848,1.0,1000
152.40486,29,199.09187,True,0.009653509594500065,2.3994574546813965,2.3994574546813965,1.0,1000
126.625506,114,201.519941,True,0.011173933744430542,1.825597882270813,2.8668529987335205,1.0,1000
163.573814,15,201.764077,True,0.019714923575520515,2.5326051712036133,2.5326051712036133,1.0,1000
136.503315,14,202.005643,True,0.01325250044465065,2.6681394577026367,2.6681394577026367,1.0,1000
162.770579,2,202.080954,True,0.018521107733249664,0.7679247260093689,0.7679247260093689,1.0,1000
142.700909,66,203.225608,True,0.010471520014107227,2.488661050796509,2.488661050796509,1.0,1000
159.815266,6,203.368463,True,0.018044471740722656,1.9330718517303467,2.838512897491455,1.0,1000
161.37622,10,203.599359,True,0.011122475378215313,2.591729164123535,2.8256351947784424,1.0,1000
152.464435,7,203.752897,True,0.0175941102206707,1.4254240989685059,1.4254240989685059,1.0,1000
161.445846,21,204.364859,True,0.012517024762928486,1.9290697574615479,2.26694917678833,1.0,1000
-96.792709,1000,218.952617,False,0.20602048933506012,2.9074747562408447,2.9074747562408447,1.0,1000
162.023818,3,219.039469,True,0.01724633015692234,0.5490211248397827,3.0990216732025146,1.0,1000
152.122604,16,219.309788,True,0.01566998101770878,1.889413595199585,1.9715958833694458,1.0,1000
131.095299,117,220.949646,True,0.014764660969376564,2.6575779914855957,2.931147575378418,1.0,1000
99.50091,866,232.217709,True,0.01740691438317299,2.9203906059265137,2.9203906059265137,1.0,1000
162.4279,5,232.332871,True,0.017323961481451988,0.7740763425827026,2.902600049972534,1.0,1000
165.756891,12,232.533942,True,0.014639507979154587,1.5292314291000366,1.5292314291000366,1.0,1000
170.22752,12,232.753713,True,0.01646452397108078,1.6849539279937744,2.6102449893951416,1.0,1000
151.47569,16,233.022604,True,0.01767197996377945,2.5437099933624268,2.5437099933624268,1.0,1000
159.359109,7,233.172381,True,0.014826090075075626,2.5557823181152344,2.5557823181152344,1.0,1000
150.290578,3,233.261547,True,0.017273282632231712,1.4448426961898804,2.4960529804229736,1.0,1000
149.369755,18,233.574778,True,0.017453694716095924,2.637600898742676,2.7279434204101562,1.0,1000
139.737876,10,233.77344,True,0.018214425072073936,2.8569297790527344,2.8569297790527344,1.0,1000
157.152041,3,233.863463,True,0.015678975731134415,1.2369506359100342,2.1813905239105225,1.0,1000
167.855941,3,233.954181,True,0.012839315459132195,1.167588710784912,1.97590970993042,1.0,1000
155.19881,42,234.544231,True,0.018918393179774284,2.473445415496826,2.473445415496826,1.0,1000
138.399548,243,239.0387,True,0.010133517906069756,2.252559185028076,2.252559185028076,1.0,1000
158.183328,8,239.190881,True,0.017989538609981537,1.8012100458145142,1.8012100458145142,1.0,1000
153.143176,11,239.37685,True,0.012299442663788795,1.4566606283187866,1.4566606283187866,1.0,1000
159.94036,13,239.578135,True,0.013858350925147533,2.276746988296509,2.9098854064941406,1.0,1000
